###=============================================================================================
# Broadstone Stream individual predation event data, used in the Gilljam et al AER v.45 chapter.
# 
# CSV-format:
# [Predator ID] [Predator Unique ID] [Predator mass] [Prey ID] [Prey mass] [Locality] [Season]
#
# Note that individual predators can have several prey, ie be represented on several rows,
# having the same Predator Unique ID.
#
# Taxa omitted from the original data set (see Guy's comments in the original Excel sheet):
# Platambus, Bezzia (Ceratopogonidae), Heterotanytarsus & Niphargus.
#
# Data originally from 	Guy Woodward (g.woodward@qmul.ac.uk)
# Reformatted by		David Gilljam (david.gilljam@liu.se)
###=============================================================================================

"","predID","predUniqueID","predMass","preyID","preyMass","locality","season"
"937","Cordulegaster","Cordulegaster43August",34.7475055,"Heterotrissocladius",0.046,"Broadstone Stream","August"
"938","Cordulegaster","Cordulegaster43August",34.7475055,"Cyclopoids",6.1e-05,"Broadstone Stream","August"
"939","Cordulegaster","Cordulegaster44August",148.6912689,"Plectrocnemia",0.12,"Broadstone Stream","August"
"940","Cordulegaster","Cordulegaster45August",33.24554768,"Cordulegaster",1.65,"Broadstone Stream","August"
"941","Cordulegaster","Cordulegaster45August",33.24554768,"Plectrocnemia",0.042,"Broadstone Stream","August"
"942","Cordulegaster","Cordulegaster45August",33.24554768,"Trissopelopia",0.11,"Broadstone Stream","August"
"943","Cordulegaster","Cordulegaster45August",33.24554768,"Trissopelopia",0.19,"Broadstone Stream","August"
"944","Cordulegaster","Cordulegaster45August",33.24554768,"Leuctra.nigra",0.36,"Broadstone Stream","August"
"945","Cordulegaster","Cordulegaster45August",33.24554768,"Heterotrissocladius",0.3,"Broadstone Stream","August"
"946","Cordulegaster","Cordulegaster45August",33.24554768,"Heterotrissocladius",0.06,"Broadstone Stream","August"
"947","Cordulegaster","Cordulegaster45August",33.24554768,"Polypedilum",0.06,"Broadstone Stream","August"
"948","Cordulegaster","Cordulegaster46August",34.26602262,"Leuctra.nigra",0.03,"Broadstone Stream","August"
"949","Cordulegaster","Cordulegaster46August",34.26602262,"Leuctra.nigra",0.03,"Broadstone Stream","August"
"950","Cordulegaster","Cordulegaster47August",15.35884623,"Plectrocnemia",0.017,"Broadstone Stream","August"
"951","Cordulegaster","Cordulegaster47August",15.35884623,"Nemurella",0.77,"Broadstone Stream","August"
"952","Cordulegaster","Cordulegaster47August",15.35884623,"Nemurella",0.0037,"Broadstone Stream","August"
"953","Cordulegaster","Cordulegaster47August",15.35884623,"Heterotrissocladius",0.02,"Broadstone Stream","August"
"954","Cordulegaster","Cordulegaster47August",15.35884623,"Heterotrissocladius",0.05,"Broadstone Stream","August"
"955","Cordulegaster","Cordulegaster48August",18.46037226,"Nemurella",0.002,"Broadstone Stream","August"
"956","Cordulegaster","Cordulegaster49August",13.67198605,"Simuliidae",0.34,"Broadstone Stream","August"
"957","Cordulegaster","Cordulegaster49August",13.67198605,"Nemurella",0.02,"Broadstone Stream","August"
"958","Cordulegaster","Cordulegaster49August",13.67198605,"Nemurella",0.0015,"Broadstone Stream","August"
"959","Cordulegaster","Cordulegaster49August",13.67198605,"Leuctra.nigra",0.006,"Broadstone Stream","August"
"960","Cordulegaster","Cordulegaster49August",13.67198605,"Leuctra.nigra",0.006,"Broadstone Stream","August"
"961","Cordulegaster","Cordulegaster50August",1.476670405,"Pedicia",0.012,"Broadstone Stream","August"
"962","Cordulegaster","Cordulegaster50August",1.476670405,"Trissopelopia",0.00057,"Broadstone Stream","August"
"963","Cordulegaster","Cordulegaster50August",1.476670405,"Nemurella",0.12,"Broadstone Stream","August"
"964","Cordulegaster","Cordulegaster50August",1.476670405,"Heterotrissocladius",0.05,"Broadstone Stream","August"
"965","Cordulegaster","Cordulegaster52August",33.8839706,"Plectrocnemia",0.032,"Broadstone Stream","August"
"966","Cordulegaster","Cordulegaster53August",12.61721216,"Nemurella",0.0066,"Broadstone Stream","August"
"967","Cordulegaster","Cordulegaster55August",8.475143413,"Trissopelopia",0.077,"Broadstone Stream","August"
"968","Cordulegaster","Cordulegaster55August",8.475143413,"Brillia",0.086,"Broadstone Stream","August"
"969","Cordulegaster","Cordulegaster55August",8.475143413,"Polypedilum",0.11,"Broadstone Stream","August"
"970","Cordulegaster","Cordulegaster55August",8.475143413,"Heterotrissocladius",0.024,"Broadstone Stream","August"
"971","Cordulegaster","Cordulegaster55August",8.475143413,"Heterotrissocladius",0.02,"Broadstone Stream","August"
"972","Cordulegaster","Cordulegaster56August",6.401826674,"Plectrocnemia",0.083,"Broadstone Stream","August"
"973","Cordulegaster","Cordulegaster57August",6.613778673,"Zavrelimyia",0.0047,"Broadstone Stream","August"
"974","Cordulegaster","Cordulegaster57August",6.613778673,"Nemurella",0.02,"Broadstone Stream","August"
"975","Cordulegaster","Cordulegaster57August",6.613778673,"Heterotrissocladius",0.02,"Broadstone Stream","August"
"976","Cordulegaster","Cordulegaster57August",6.613778673,"Cyclopoids",0.000263,"Broadstone Stream","August"
"977","Cordulegaster","Cordulegaster58August",10.21496912,"Zavrelimyia",0.026,"Broadstone Stream","August"
"978","Cordulegaster","Cordulegaster58August",10.21496912,"Heterotrissocladius",0.092,"Broadstone Stream","August"
"979","Cordulegaster","Cordulegaster60August",3.882792598,"Micropsectra",0.17,"Broadstone Stream","August"
"980","Cordulegaster","Cordulegaster60August",3.882792598,"Polypedilum",0.42,"Broadstone Stream","August"
"981","Cordulegaster","Cordulegaster61August",5.991257422,"Plectrocnemia",0.054,"Broadstone Stream","August"
"982","Cordulegaster","Cordulegaster61August",5.991257422,"Nemurella",0.065,"Broadstone Stream","August"
"983","Cordulegaster","Cordulegaster63August",5.408085151,"Zavrelimyia",0.0047,"Broadstone Stream","August"
"984","Cordulegaster","Cordulegaster65August",5.040579916,"Heterotrissocladius",0.0015,"Broadstone Stream","August"
"985","Cordulegaster","Cordulegaster66August",4.689684856,"Cyclopoids",0.000263,"Broadstone Stream","August"
"986","Cordulegaster","Cordulegaster67August",4.036309341,"Plectrocnemia",0.054,"Broadstone Stream","August"
"987","Cordulegaster","Cordulegaster67August",4.036309341,"Zavrelimyia",0.0163,"Broadstone Stream","August"
"988","Cordulegaster","Cordulegaster69August",1.39716933,"Cyclopoids",0.000263,"Broadstone Stream","August"
"989","Cordulegaster","Cordulegaster70August",2.116422037,"Heterotrissocladius",0.03,"Broadstone Stream","August"
"990","Cordulegaster","Cordulegaster70August",2.116422037,"Micropsectra",0.3,"Broadstone Stream","August"
"991","Cordulegaster","Cordulegaster71August",1.732637488,"Nemurella",0.004,"Broadstone Stream","August"
"992","Cordulegaster","Cordulegaster71August",1.732637488,"Prodiamesa",0.251,"Broadstone Stream","August"
"993","Cordulegaster","Cordulegaster71August",1.732637488,"Micropsectra",0.17,"Broadstone Stream","August"
"994","Cordulegaster","Cordulegaster71August",1.732637488,"Asellus",0.13,"Broadstone Stream","August"
"995","Cordulegaster","Cordulegaster72August",2.32736271,"Plectrocnemia",0.07,"Broadstone Stream","August"
"996","Cordulegaster","Cordulegaster72August",2.32736271,"Heterotrissocladius",0.003,"Broadstone Stream","August"
"997","Cordulegaster","Cordulegaster73August",1.17547005,"Sialis",0.0085,"Broadstone Stream","August"
"998","Cordulegaster","Cordulegaster73August",1.17547005,"Plectrocnemia",0.0065,"Broadstone Stream","August"
"999","Cordulegaster","Cordulegaster73August",1.17547005,"Cyclopoids",0.000263,"Broadstone Stream","August"
"1000","Cordulegaster","Cordulegaster73August",1.17547005,"Heterotrissocladius",0.036,"Broadstone Stream","August"
"1001","Cordulegaster","Cordulegaster73August",1.17547005,"Heterotrissocladius",0.00149,"Broadstone Stream","August"
"1002","Cordulegaster","Cordulegaster73August",1.17547005,"Heterotrissocladius",0.00149,"Broadstone Stream","August"
"1003","Zavrelimyia","Zavrelimyia4October",0.009798324,"Cyclopoids",2e-06,"Broadstone Stream","October"
"1004","Zavrelimyia","Zavrelimyia14October",0.009798324,"Trissopelopia",6.29e-05,"Broadstone Stream","October"
"1005","Zavrelimyia","Zavrelimyia23October",0.009798324,"Cyclopoids",2e-06,"Broadstone Stream","October"
"1006","Zavrelimyia","Zavrelimyia27October",0.033883717,"Leuctra.nigra",4.8e-06,"Broadstone Stream","October"
"1007","Zavrelimyia","Zavrelimyia42October",0.009798324,"Trissopelopia",9.65e-05,"Broadstone Stream","October"
"1008","Zavrelimyia","Zavrelimyia42October",0.009798324,"Trissopelopia",4.56e-05,"Broadstone Stream","October"
"1009","Zavrelimyia","Zavrelimyia86October",0.033883717,"Cyclopoids",3e-06,"Broadstone Stream","October"
"1010","Zavrelimyia","Zavrelimyia96October",0.033883717,"Leuctra.nigra",0.0103,"Broadstone Stream","October"
"1011","Zavrelimyia","Zavrelimyia98October",0.009798324,"Heterotrissocladius",0.00073,"Broadstone Stream","October"
"1012","Zavrelimyia","Zavrelimyia99October",0.009798324,"Heterotrissocladius",0.00073,"Broadstone Stream","October"
"1013","Zavrelimyia","Zavrelimyia100October",0.009798324,"Cyclopoids",1e-06,"Broadstone Stream","October"
"1014","Zavrelimyia","Zavrelimyia143October",0.033883717,"Heterotrissocladius",0.00048,"Broadstone Stream","October"
"1015","Trissopelopia","Trissopelopia1October",0.033883717,"Cyclopoids",3e-06,"Broadstone Stream","October"
"1016","Trissopelopia","Trissopelopia2October",0.033883717,"Nemurella",0.0042,"Broadstone Stream","October"
"1017","Trissopelopia","Trissopelopia2October",0.033883717,"Cyclopoids",3e-06,"Broadstone Stream","October"
"1018","Trissopelopia","Trissopelopia5October",0.033883717,"Cyclopoids",3e-06,"Broadstone Stream","October"
"1019","Trissopelopia","Trissopelopia7October",0.033883717,"Heterotrissocladius",0.0029,"Broadstone Stream","October"
"1020","Trissopelopia","Trissopelopia8October",0.033883717,"Macropelopia",6e-06,"Broadstone Stream","October"
"1021","Trissopelopia","Trissopelopia9October",0.033883717,"Heterotrissocladius",6e-04,"Broadstone Stream","October"
"1022","Trissopelopia","Trissopelopia10October",0.033883717,"Trissopelopia",6.3e-06,"Broadstone Stream","October"
"1023","Trissopelopia","Trissopelopia14October",0.033883717,"Trissopelopia",0.00063,"Broadstone Stream","October"
"1024","Trissopelopia","Trissopelopia14October",0.033883717,"Trissopelopia",0.00063,"Broadstone Stream","October"
"1025","Trissopelopia","Trissopelopia16October",0.033883717,"Trissopelopia",8.4e-05,"Broadstone Stream","October"
"1026","Trissopelopia","Trissopelopia16October",0.033883717,"Cyclopoids",3e-06,"Broadstone Stream","October"
"1027","Trissopelopia","Trissopelopia17October",0.033883717,"Cyclopoids",3e-06,"Broadstone Stream","October"
"1028","Trissopelopia","Trissopelopia19October",0.161751461,"Trissopelopia",9.7e-05,"Broadstone Stream","October"
"1029","Trissopelopia","Trissopelopia24October",0.009798324,"Zavrelimyia",2.1e-05,"Broadstone Stream","October"
"1030","Trissopelopia","Trissopelopia26October",0.009798324,"Macropelopia",1.8e-05,"Broadstone Stream","October"
"1031","Trissopelopia","Trissopelopia30October",0.081715337,"Cyclopoids",6e-06,"Broadstone Stream","October"
"1032","Trissopelopia","Trissopelopia31October",0.081715337,"Micropsectra",0.0043,"Broadstone Stream","October"
"1033","Trissopelopia","Trissopelopia35October",0.161751461,"Micropsectra",0.0043,"Broadstone Stream","October"
"1034","Trissopelopia","Trissopelopia36October",0.161751461,"Cyclopoids",0.005,"Broadstone Stream","October"
"1035","Trissopelopia","Trissopelopia39October",0.161751461,"Heterotrissocladius",2e-04,"Broadstone Stream","October"
"1036","Trissopelopia","Trissopelopia40October",0.009798324,"Macropelopia",2.35e-06,"Broadstone Stream","October"
"1037","Trissopelopia","Trissopelopia41October",0.009798324,"Cyclopoids",2e-06,"Broadstone Stream","October"
"1038","Trissopelopia","Trissopelopia43October",0.009798324,"Polypedilum",0.000555,"Broadstone Stream","October"
"1039","Trissopelopia","Trissopelopia45October",0.009798324,"Heterotrissocladius",0.000113,"Broadstone Stream","October"
"1040","Trissopelopia","Trissopelopia45October",0.009798324,"Heterotrissocladius",0.000113,"Broadstone Stream","October"
"1041","Trissopelopia","Trissopelopia45October",0.009798324,"Heterotrissocladius",0.000113,"Broadstone Stream","October"
"1042","Trissopelopia","Trissopelopia47October",0.009798324,"Cyclopoids",6e-06,"Broadstone Stream","October"
"1043","Trissopelopia","Trissopelopia49October",0.033883717,"Cyclopoids",2e-06,"Broadstone Stream","October"
"1044","Trissopelopia","Trissopelopia51October",0.033883717,"Trissopelopia",0.00022,"Broadstone Stream","October"
"1045","Trissopelopia","Trissopelopia52October",0.033883717,"Trissopelopia",8.43e-05,"Broadstone Stream","October"
"1046","Trissopelopia","Trissopelopia62October",0.033883717,"Micropsectra",0.013,"Broadstone Stream","October"
"1047","Trissopelopia","Trissopelopia71October",0.009798324,"Macropelopia",0.00132,"Broadstone Stream","October"
"1048","Trissopelopia","Trissopelopia75October",0.009798324,"Macropelopia",3.8e-07,"Broadstone Stream","October"
"1049","Trissopelopia","Trissopelopia78October",0.009798324,"Macropelopia",0.000127,"Broadstone Stream","October"
"1050","Trissopelopia","Trissopelopia87October",0.033883717,"Trissopelopia",2e-05,"Broadstone Stream","October"
"1051","Trissopelopia","Trissopelopia87October",0.033883717,"Trissopelopia",7.6e-06,"Broadstone Stream","October"
"1052","Trissopelopia","Trissopelopia89October",0.033883717,"Heterotrissocladius",0.0012,"Broadstone Stream","October"
"1053","Trissopelopia","Trissopelopia92October",0.081715337,"Zavrelimyia",0.000349,"Broadstone Stream","October"
"1054","Trissopelopia","Trissopelopia92October",0.081715337,"Trissopelopia",0.00753,"Broadstone Stream","October"
"1055","Trissopelopia","Trissopelopia93October",0.081715337,"Leuctra.nigra",0.005,"Broadstone Stream","October"
"1056","Trissopelopia","Trissopelopia93October",0.081715337,"Leuctra.nigra",0.0013,"Broadstone Stream","October"
"1057","Trissopelopia","Trissopelopia94October",0.081715337,"Heterotrissocladius",0.00045,"Broadstone Stream","October"
"1058","Trissopelopia","Trissopelopia96October",0.081715337,"Leuctra.nigra",0.012,"Broadstone Stream","October"
"1059","Trissopelopia","Trissopelopia97October",0.081715337,"Leuctra.nigra",0.01,"Broadstone Stream","October"
"1060","Trissopelopia","Trissopelopia97October",0.081715337,"Heterotrissocladius",5e-04,"Broadstone Stream","October"
"1061","Trissopelopia","Trissopelopia98October",0.081715337,"Heterotrissocladius",0.0033,"Broadstone Stream","October"
"1062","Trissopelopia","Trissopelopia98October",0.081715337,"Cyclopoids",0.005,"Broadstone Stream","October"
"1063","Trissopelopia","Trissopelopia104October",0.081715337,"Cyclopoids",8e-06,"Broadstone Stream","October"
"1064","Trissopelopia","Trissopelopia105October",0.081715337,"Brillia",0.0046,"Broadstone Stream","October"
"1065","Trissopelopia","Trissopelopia108October",0.009798324,"Zavrelimyia",4.6e-05,"Broadstone Stream","October"
"1066","Trissopelopia","Trissopelopia110October",0.009798324,"Micropsectra",0.0036,"Broadstone Stream","October"
"1067","Trissopelopia","Trissopelopia112October",0.081715337,"Brillia",0.0036,"Broadstone Stream","October"
"1068","Trissopelopia","Trissopelopia114October",0.033883717,"Trissopelopia",6.3e-05,"Broadstone Stream","October"
"1069","Trissopelopia","Trissopelopia124October",0.033883717,"Brillia",0.0015,"Broadstone Stream","October"
"1070","Trissopelopia","Trissopelopia132October",0.161751461,"Leuctra.nigra",0.00544,"Broadstone Stream","October"
"1071","Trissopelopia","Trissopelopia136October",0.161751461,"Zavrelimyia",0.000291,"Broadstone Stream","October"
"1072","Trissopelopia","Trissopelopia140October",0.161751461,"Heterotrissocladius",0.0033,"Broadstone Stream","October"
"1073","Trissopelopia","Trissopelopia141October",0.161751461,"Micropsectra",0.0035,"Broadstone Stream","October"
"1074","Trissopelopia","Trissopelopia142October",0.161751461,"Heterotrissocladius",0.00029,"Broadstone Stream","October"
"1075","Trissopelopia","Trissopelopia145October",0.009798324,"Cyclopoids",5e-06,"Broadstone Stream","October"
"1076","Trissopelopia","Trissopelopia148October",0.033883717,"Trissopelopia",0.00013,"Broadstone Stream","October"
"1077","Siphonoperla","Siphonoperla1October",0.574374652,"Trissopelopia",0.00104,"Broadstone Stream","October"
"1078","Siphonoperla","Siphonoperla5October",0.064313548,"Trissopelopia",0.0087,"Broadstone Stream","October"
"1079","Siphonoperla","Siphonoperla5October",0.064313548,"Trissopelopia",0.00075,"Broadstone Stream","October"
"1080","Sialis","Sialis2October",14.37339761,"Leuctra.hippopus",0.14,"Broadstone Stream","October"
"1081","Sialis","Sialis35October",1.860114635,"Micropsectra",0.038,"Broadstone Stream","October"
"1082","Sialis","Sialis6October",7.344905143,"Potamophylax",0.5,"Broadstone Stream","October"
"1083","Sialis","Sialis38October",13.86515207,"Plectrocnemia",0.297,"Broadstone Stream","October"
"1084","Sialis","Sialis38October",13.86515207,"Heterotrissocladius",0.057,"Broadstone Stream","October"
"1085","Sialis","Sialis39October",13.86515207,"Trissopelopia",0.04,"Broadstone Stream","October"
"1086","Sialis","Sialis40October",7.596136538,"Plectrocnemia",0.59,"Broadstone Stream","October"
"1087","Sialis","Sialis41October",6.023545268,"Nemurella",0.021,"Broadstone Stream","October"
"1088","Sialis","Sialis10October",13.24658666,"Micropsectra",0.1,"Broadstone Stream","October"
"1089","Sialis","Sialis43October",9.415946339,"Plectrocnemia",0.12,"Broadstone Stream","October"
"1090","Sialis","Sialis43October",9.415946339,"Macropelopia",0.64,"Broadstone Stream","October"
"1091","Sialis","Sialis43October",9.415946339,"Zavrelimyia",0.015,"Broadstone Stream","October"
"1092","Sialis","Sialis43October",9.415946339,"Trissopelopia",0.006,"Broadstone Stream","October"
"1093","Sialis","Sialis43October",9.415946339,"Heterotrissocladius",0.0033,"Broadstone Stream","October"
"1094","Sialis","Sialis9October",15.4261719,"Sialis",0.15,"Broadstone Stream","October"
"1095","Sialis","Sialis9October",15.4261719,"Heterotrissocladius",0.06,"Broadstone Stream","October"
"1096","Sialis","Sialis18October",14.37339761,"Cyclopoids",0.0018,"Broadstone Stream","October"
"1097","Sialis","Sialis22October",13.24658666,"Leuctra.nigra",0.08,"Broadstone Stream","October"
"1098","Sialis","Sialis25October",8.115344919,"Leuctra.nigra",0.21,"Broadstone Stream","October"
"1099","Sialis","Sialis28October",6.701711188,"Nemurella",0.065,"Broadstone Stream","October"
"1100","Sialis","Sialis30October",6.096567539,"Trissopelopia",0.0056,"Broadstone Stream","October"
"1101","Sialis","Sialis30October",6.096567539,"Nemurella",0.15,"Broadstone Stream","October"
"1102","Sialis","Sialis30October",6.096567539,"Brillia",0.15,"Broadstone Stream","October"
"1103","Sialis","Sialis32October",0.10841324,"Trissopelopia",0.0053,"Broadstone Stream","October"
"1104","Sialis","Sialis33October",6.780007045,"Heterotrissocladius",0.038,"Broadstone Stream","October"
"1105","Sialis","Sialis33October",6.780007045,"Prodiamesa",0.16,"Broadstone Stream","October"
"1106","Sialis","Sialis33October",6.780007045,"Leuctra.nigra",0.08,"Broadstone Stream","October"
"1107","Sialis","Sialis33October",6.780007045,"Leuctra.nigra",0.07,"Broadstone Stream","October"
"1108","Sialis","Sialis33October",6.780007045,"Plectrocnemia",0.23,"Broadstone Stream","October"
"1109","Sialis","Sialis33October",6.780007045,"Plectrocnemia",0.71,"Broadstone Stream","October"
"1110","Plectrocnemia","Plectrocnemia5October",1.183192819,"Nemurella",0.044,"Broadstone Stream","October"
"1111","Plectrocnemia","Plectrocnemia5October",1.183192819,"Nemurella",0.033,"Broadstone Stream","October"
"1112","Plectrocnemia","Plectrocnemia5October",1.183192819,"Nemurella",0.024,"Broadstone Stream","October"
"1113","Plectrocnemia","Plectrocnemia45October",0.975345534,"Micropsectra",0.13,"Broadstone Stream","October"
"1114","Plectrocnemia","Plectrocnemia54October",0.029225906,"Nemurella",0.013,"Broadstone Stream","October"
"1115","Plectrocnemia","Plectrocnemia54October",0.029225906,"Heterotrissocladius",0.0033,"Broadstone Stream","October"
"1116","Plectrocnemia","Plectrocnemia56October",0.01305989,"Cyclopoids",1e-04,"Broadstone Stream","October"
"1117","Plectrocnemia","Plectrocnemia57October",0.975345534,"Nemurella",0.0066,"Broadstone Stream","October"
"1118","Plectrocnemia","Plectrocnemia58October",0.283060342,"Nemurella",0.016,"Broadstone Stream","October"
"1119","Plectrocnemia","Plectrocnemia58October",0.283060342,"Nemurella",0.005,"Broadstone Stream","October"
"1120","Plectrocnemia","Plectrocnemia60October",0.01305989,"Heterotrissocladius",0.0046,"Broadstone Stream","October"
"1121","Plectrocnemia","Plectrocnemia61October",0.975345534,"Macropelopia",7e-04,"Broadstone Stream","October"
"1122","Plectrocnemia","Plectrocnemia61October",0.975345534,"Leuctra.nigra",0.054,"Broadstone Stream","October"
"1123","Plectrocnemia","Plectrocnemia65October",0.140047226,"Trissopelopia",0.0075,"Broadstone Stream","October"
"1124","Plectrocnemia","Plectrocnemia10October",1.368484376,"Plectrocnemia",0.14,"Broadstone Stream","October"
"1125","Plectrocnemia","Plectrocnemia10October",1.368484376,"Nemurella",0.59,"Broadstone Stream","October"
"1126","Plectrocnemia","Plectrocnemia86October",3.915957239,"Heterotrissocladius",0.038,"Broadstone Stream","October"
"1127","Plectrocnemia","Plectrocnemia90October",0.01305989,"Nemurella",0.0131,"Broadstone Stream","October"
"1128","Plectrocnemia","Plectrocnemia90October",0.01305989,"Cyclopoids",3e-05,"Broadstone Stream","October"
"1129","Plectrocnemia","Plectrocnemia11October",4.463214088,"Trissopelopia",0.026,"Broadstone Stream","October"
"1130","Plectrocnemia","Plectrocnemia11October",4.463214088,"Brillia",0.2,"Broadstone Stream","October"
"1131","Plectrocnemia","Plectrocnemia12October",1.183192819,"Potamophylax",0.0305,"Broadstone Stream","October"
"1132","Plectrocnemia","Plectrocnemia14October",3.284509355,"Leuctra.hippopus",0.03,"Broadstone Stream","October"
"1133","Plectrocnemia","Plectrocnemia16October",4.890555275,"Dicranota",0.0704,"Broadstone Stream","October"
"1134","Plectrocnemia","Plectrocnemia16October",4.890555275,"Potamophylax",0.067,"Broadstone Stream","October"
"1135","Plectrocnemia","Plectrocnemia18October",4.012050193,"Potamophylax",0.0113,"Broadstone Stream","October"
"1136","Plectrocnemia","Plectrocnemia20October",1.368484376,"Nemurella",0.024,"Broadstone Stream","October"
"1137","Plectrocnemia","Plectrocnemia22October",2.327520036,"Trissopelopia",0.22,"Broadstone Stream","October"
"1138","Plectrocnemia","Plectrocnemia22October",2.327520036,"Nemurella",0.006,"Broadstone Stream","October"
"1139","Plectrocnemia","Plectrocnemia24October",4.890555275,"Leuctra.nigra",0.006,"Broadstone Stream","October"
"1140","Plectrocnemia","Plectrocnemia26October",0.975345534,"Potamophylax",0.22,"Broadstone Stream","October"
"1141","Plectrocnemia","Plectrocnemia28October",1.368484376,"Leuctra.hippopus",0.09,"Broadstone Stream","October"
"1142","Plectrocnemia","Plectrocnemia29October",5.343339211,"Heterotrissocladius",0.12,"Broadstone Stream","October"
"1143","Plectrocnemia","Plectrocnemia36October",0.975345534,"Nemurella",0.058,"Broadstone Stream","October"
"1144","Plectrocnemia","Plectrocnemia37October",0.975345534,"Leuctra.nigra",0.006,"Broadstone Stream","October"
"1145","Macropelopia","Macropelopia6October",0.557092549,"Leuctra.nigra",0.0013,"Broadstone Stream","October"
"1146","Macropelopia","Macropelopia10October",0.557092549,"Heterotrissocladius",0.017,"Broadstone Stream","October"
"1147","Macropelopia","Macropelopia11October",0.557092549,"Heterotrissocladius",0.014,"Broadstone Stream","October"
"1148","Macropelopia","Macropelopia20October",0.090787115,"Heterotrissocladius",0.0013,"Broadstone Stream","October"
"1149","Macropelopia","Macropelopia23October",0.557092549,"Heterotrissocladius",0.0116,"Broadstone Stream","October"
"1150","Macropelopia","Macropelopia24October",0.557092549,"Micropsectra",0.029,"Broadstone Stream","October"
"1151","Macropelopia","Macropelopia25October",0.557092549,"Polypedilum",0.006,"Broadstone Stream","October"
"1152","Macropelopia","Macropelopia25October",0.557092549,"Trissopelopia",2.6e-05,"Broadstone Stream","October"
"1153","Macropelopia","Macropelopia25October",0.557092549,"Trissopelopia",0.00011,"Broadstone Stream","October"
"1154","Macropelopia","Macropelopia25October",0.557092549,"Trissopelopia",0.00075,"Broadstone Stream","October"
"1155","Macropelopia","Macropelopia28October",0.557092549,"Heterotrissocladius",0.0017,"Broadstone Stream","October"
"1156","Macropelopia","Macropelopia28October",0.557092549,"Heterotrissocladius",0.0012,"Broadstone Stream","October"
"1157","Macropelopia","Macropelopia28October",0.557092549,"Heterotrissocladius",0.0076,"Broadstone Stream","October"
"1158","Macropelopia","Macropelopia28October",0.557092549,"Heterotrissocladius",0.00093,"Broadstone Stream","October"
"1159","Macropelopia","Macropelopia29October",0.557092549,"Zavrelimyia",0.000753,"Broadstone Stream","October"
"1160","Macropelopia","Macropelopia33October",0.012638282,"Micropsectra",0.0026,"Broadstone Stream","October"
"1161","Macropelopia","Macropelopia37October",0.557092549,"Cyclopoids",3e-05,"Broadstone Stream","October"
"1162","Macropelopia","Macropelopia39October",0.557092549,"Leuctra.nigra",0.0089,"Broadstone Stream","October"
"1163","Macropelopia","Macropelopia40October",0.557092549,"Cyclopoids",2e-05,"Broadstone Stream","October"
"1164","Macropelopia","Macropelopia47October",0.090787115,"Trissopelopia",0.000125,"Broadstone Stream","October"
"1165","Macropelopia","Macropelopia50October",0.090787115,"Trissopelopia",0.000125,"Broadstone Stream","October"
"1166","Macropelopia","Macropelopia53October",0.090787115,"Trissopelopia",3.18e-05,"Broadstone Stream","October"
"1167","Macropelopia","Macropelopia53October",0.090787115,"Heterotrissocladius",0.000408,"Broadstone Stream","October"
"1168","Macropelopia","Macropelopia54October",0.090787115,"Trissopelopia",0.000125,"Broadstone Stream","October"
"1169","Macropelopia","Macropelopia55October",0.090787115,"Micropsectra",4e-04,"Broadstone Stream","October"
"1170","Macropelopia","Macropelopia56October",0.557092549,"Zavrelimyia",4e-04,"Broadstone Stream","October"
"1171","Macropelopia","Macropelopia58October",0.557092549,"Prodiamesa",0.0077,"Broadstone Stream","October"
"1172","Macropelopia","Macropelopia63October",0.557092549,"Cyclopoids",2e-05,"Broadstone Stream","October"
"1173","Macropelopia","Macropelopia64October",0.090787115,"Micropsectra",0.038,"Broadstone Stream","October"
"1174","Macropelopia","Macropelopia65October",0.002642261,"Polypedilum",0.00073,"Broadstone Stream","October"
"1175","Macropelopia","Macropelopia68October",0.002642261,"Zavrelimyia",2.11e-05,"Broadstone Stream","October"
"1176","Macropelopia","Macropelopia68October",0.002642261,"Micropsectra",0.0043,"Broadstone Stream","October"
"1177","Macropelopia","Macropelopia75October",0.038366446,"Heterotrissocladius",0.00093,"Broadstone Stream","October"
"1178","Macropelopia","Macropelopia75October",0.038366446,"Heterotrissocladius",0.000286,"Broadstone Stream","October"
"1179","Macropelopia","Macropelopia82October",0.090787115,"Macropelopia",1.32e-05,"Broadstone Stream","October"
"1180","Macropelopia","Macropelopia86October",0.557092549,"Trissopelopia",0.0029,"Broadstone Stream","October"
"1181","Macropelopia","Macropelopia89October",0.557092549,"Macropelopia",0.0041,"Broadstone Stream","October"
"1182","Macropelopia","Macropelopia89October",0.557092549,"Leuctra.nigra",0.00331,"Broadstone Stream","October"
"1183","Macropelopia","Macropelopia91October",0.557092549,"Zavrelimyia",6.3e-05,"Broadstone Stream","October"
"1184","Macropelopia","Macropelopia92October",0.557092549,"Heterotrissocladius",0.0024,"Broadstone Stream","October"
"1185","Macropelopia","Macropelopia93October",0.557092549,"Sialis",0.00327,"Broadstone Stream","October"
"1186","Macropelopia","Macropelopia94October",0.557092549,"Trissopelopia",0.0014,"Broadstone Stream","October"
"1187","Macropelopia","Macropelopia98October",0.557092549,"Nemurella",0.000474,"Broadstone Stream","October"
"1188","Macropelopia","Macropelopia99October",0.557092549,"Trissopelopia",0.001,"Broadstone Stream","October"
"1189","Macropelopia","Macropelopia99October",0.557092549,"Prodiamesa",0.001,"Broadstone Stream","October"
